SiteCode,sdatetime,sdate,Year,Month,DOY,Sample_ID,Sample_Qualifier,Enterococci,Reporting_Limit,Lab_Qualifier,Bacteria,Bacteria_Flag,Rain24,Rain48,Salinity,Air_Temp,Water_Temp,Weather,Past24HR_Weather,Past48HR_Weather,Tide_Stage,Water_Surface,Current
EEB-01,2007-06-06T07:50:00Z,2007-06-06,2007,6,157,EEB-01 6/6/2007,NA,368,10,NA,368,NA,1.32,NA,25.6,14,12,CLEAR,HEAVY RAIN,NA,NA,CALM,NA
EEB-01,2008-06-06T10:20:00Z,2008-06-06,2008,6,158,EEB-01 6/6/2008,NA,NA,10,U,10,TRUE,NA,0.17,27.8,12.3,11.3,RAIN,NA,LIGHT RAIN,NA,CALM,NA
EEB-01,2000-06-07T07:45:00Z,2000-06-07,2000,6,159,EEB-01 6/7/2000,NA,60,1,NA,60,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA
EEB-01,2002-06-07T07:15:00Z,2002-06-07,2002,6,158,EEB-01 6/7/2002,NA,132,1,NA,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEB-01,2004-06-07T07:30:00Z,2004-06-07,2004,6,159,EEB-01 6/7/2004,NA,26,1,NA,26,NA,0,NA,25.2,10,9,OVERCAST,NA,NA,NA,CALM,NA
EEB-01,2006-06-07T07:40:00Z,2006-06-07,2006,6,158,EEB-01 6/7/2006,NA,41,10,NA,41,NA,0,NA,15,12.8,14,RAIN,NA,NA,NA,ROUGH,NA
EEB-01,2007-06-07T09:15:00Z,2007-06-07,2007,6,158,EEB-01 6/7/2007,NA,NA,10,U,10,TRUE,0,NA,27.6,21.7,12.1,CLEAR,NA,NA,NA,CALM,NA
EEB-01,2001-06-08T10:30:00Z,2001-06-08,2001,6,159,EEB-01 6/8/2001,NA,2,1,NA,2,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA
EEB-01,2005-06-08T07:30:00Z,2005-06-08,2005,6,159,EEB-01 6/8/2005,NA,NA,1,U,1,TRUE,NA,NA,18,20,14,CLEAR,NA,NA,NA,CALM,NA
EEB-01,2007-06-08T08:40:00Z,2007-06-08,2007,6,159,EEB-01 6/8/2007,NA,86,10,NA,86,NA,0,NA,22.4,17.2,12.8,CLEAR,NA,NA,NA,CALM,NA
EEB-01,2009-06-08T09:15:00Z,2009-06-08,2009,6,159,EEB-01 6/8/2009,NA,10,10,NA,10,NA,NA,0,29,19.4,14.3,CLEAR,NA,NA,NA,CALM,NA
EEB-01,2000-06-09T07:45:00Z,2000-06-09,2000,6,161,EEB-01 6/9/2000,NA,128,1,NA,128,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA
EEB-01,2003-06-09T07:30:00Z,2003-06-09,2003,6,160,EEB-01 6/9/2003,NA,4,1,NA,4,NA,NA,NA,NA,15,12,RAIN,LIGHT RAIN,NA,NA,CALM,NA
EEB-01,2004-06-09T07:30:00Z,2004-06-09,2004,6,161,EEB-01 6/9/2004,NA,2,1,NA,2,NA,0,NA,30.6,22,10,CLEAR,NA,NA,NA,CALM,NA
EEB-01,2006-06-09T07:35:00Z,2006-06-09,2006,6,160,EEB-01 6/9/2006,NA,633,10,NA,633,NA,1.88,NA,14,14.4,14,OVERCAST,HEAVY RAIN,NA,NA,CALM,NA
EEB-01,2008-06-09T07:50:00Z,2008-06-09,2008,6,161,EEB-01 6/9/2008,NA,NA,10,U,10,TRUE,NA,0,29.4,23.7,11.7,CLEAR,NA,NA,NA,CALM,NA
EEB-01,2002-07-01T07:30:00Z,2002-07-01,2002,7,182,EEB-01 7/1/2002,NA,6,1,NA,6,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA
EEB-01,2005-07-01T07:25:00Z,2005-07-01,2005,7,182,EEB-01 7/1/2005,NA,109,1,NA,109,NA,NA,NA,25.5,13.3,15,RAIN,LIGHT RAIN,NA,NA,CALM,NA
EEB-01,2009-07-01T07:00:00Z,2009-07-01,2009,7,182,EEB-01 7/1/2009,NA,145,10,NA,145,NA,NA,1,29,13.6,14.5,RAIN,NA,HEAVY RAIN,NA,CALM,NA
EEB-01,2000-07-10T10:00:00Z,2000-07-10,2000,7,192,EEB-01 7/10/2000,NA,8,1,NA,8,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA
EEB-01,2002-07-10T09:00:00Z,2002-07-10,2002,7,191,EEB-01 7/10/2002,NA,2,1,NA,2,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA
EEB-01,2006-07-10T08:40:00Z,2006-07-10,2006,7,191,EEB-01 7/10/2006,NA,NA,10,U,10,TRUE,0,NA,29.3,21.7,15,CLEAR,NA,NA,NA,CALM,NA
EEB-01,2009-07-10T07:00:00Z,2009-07-10,2009,7,191,EEB-01 7/10/2009,NA,97,10,NA,97,NA,NA,0.5,15,17.4,15,CLEAR,NA,MEDIUM RAIN,NA,CALM,NA
EEB-01,2001-07-11T13:00:00Z,2001-07-11,2001,7,192,EEB-01 7/11/2001,NA,92,1,NA,92,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA
EEB-01,2003-07-11T00:00:00Z,2003-07-11,2003,7,192,EEB-01 7/11/2003,NA,6,1,NA,6,NA,0,NA,NA,20,17,NA,NA,NA,NA,NA,NA
EEB-01,2003-07-11T07:35:00Z,2003-07-11,2003,7,192,EEB-01 7/11/2003,NA,6,1,NA,6,NA,NA,NA,NA,20,17,CLEAR,NA,NA,NA,NA,NA
EEB-01,2005-07-11T07:15:00Z,2005-07-11,2005,7,192,EEB-01 7/11/2005,NA,NA,1,U,1,TRUE,NA,NA,28,23.3,15,CLEAR,NA,NA,NA,CALM,NA
EEB-01,2007-07-11T08:10:00Z,2007-07-11,2007,7,192,EEB-01 7/11/2007,NA,10,10,NA,10,NA,0.49,NA,30.7,16.7,13.9,RAIN,MEDIUM RAIN,NA,NA,CALM,NA
EEB-01,2008-07-11T07:30:00Z,2008-07-11,2008,7,193,EEB-01 7/11/2008,NA,NA,10,U,10,TRUE,NA,0.17,29.4,20.3,15.2,CLEAR,NA,LIGHT RAIN,NA,CALM,NA
EEB-01,2000-07-12T07:45:00Z,2000-07-12,2000,7,194,EEB-01 7/12/2000,NA,NA,1,U,1,TRUE,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA
EEB-01,2002-07-12T10:30:00Z,2002-07-12,2002,7,193,EEB-01 7/12/2002,NA,NA,1,U,1,TRUE,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA
EEB-01,2004-07-12T07:30:00Z,2004-07-12,2004,7,194,EEB-01 7/12/2004,NA,NA,1,U,1,TRUE,0,NA,31.5,18.3,14,PARTLY CLOUDY,NA,NA,NA,CALM,NA
EEB-01,2006-07-12T09:30:00Z,2006-07-12,2006,7,193,EEB-01 7/12/2006,NA,10,10,NA,10,NA,0.03,NA,23,26,19,CLEAR,LIGHT RAIN,NA,NA,CALM,NA
EEB-01,2001-07-13T07:50:00Z,2001-07-13,2001,7,194,EEB-01 7/13/2001,NA,2,1,NA,2,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA
EEB-01,2005-07-13T07:20:00Z,2005-07-13,2005,7,194,EEB-01 7/13/2005,NA,NA,1,U,1,TRUE,NA,NA,28.6,17.8,15,CLEAR,NA,NA,NA,CALM,NA
EEB-01,2007-07-13T07:50:00Z,2007-07-13,2007,7,194,EEB-01 7/13/2007,NA,20,10,NA,20,NA,0,NA,29.7,18.9,15,CLEAR,NA,NA,NA,CALM,NA
EEB-01,2009-07-13T06:20:00Z,2009-07-13,2009,7,194,EEB-01 7/13/2009,NA,10,10,NA,10,NA,NA,0.4,17,17,16.2,CLEAR,NA,NA,NA,CALM,NA
EEB-01,2000-07-14T07:45:00Z,2000-07-14,2000,7,196,EEB-01 7/14/2000,NA,580,1,NA,580,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA
EEB-01,2003-07-14T07:35:00Z,2003-07-14,2003,7,195,EEB-01 7/14/2003,NA,NA,1,U,1,TRUE,NA,NA,NA,18.9,18,PARTLY CLOUDY,NA,NA,NA,CALM,NA
EEB-01,2004-07-14T07:30:00Z,2004-07-14,2004,7,196,EEB-01 7/14/2004,NA,NA,1,U,1,TRUE,NA,NA,27.5,15.6,15,RAIN,LIGHT RAIN,NA,NA,NA,NA
EEB-01,2006-07-14T10:45:00Z,2006-07-14,2006,7,195,EEB-01 7/14/2006,NA,323,10,NA,323,NA,2.6,NA,19.6,28.3,19,CLEAR,MEDIUM RAIN,NA,NA,CALM,NA
EEB-01,2008-07-14T07:50:00Z,2008-07-14,2008,7,196,EEB-01 7/14/2008,NA,NA,10,U,10,TRUE,NA,0,30.1,20.7,11.4,PARTLY CLOUDY,NA,NA,NA,CALM,NA
EEB-01,2002-07-15T07:30:00Z,2002-07-15,2002,7,196,EEB-01 7/15/2002,NA,NA,1,U,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEB-01,2005-07-15T07:25:00Z,2005-07-15,2005,7,196,EEB-01 7/15/2005,NA,NA,1,U,1,TRUE,NA,NA,27.2,22.2,15,CLEAR,NA,NA,NA,CALM,NA
EEB-01,2009-07-15T07:00:00Z,2009-07-15,2009,7,196,EEB-01 7/15/2009,NA,84,10,NA,84,NA,NA,0,23,16.2,14.5,CLEAR,NA,NA,NA,CALM,NA
EEB-01,2001-07-16T07:45:00Z,2001-07-16,2001,7,197,EEB-01 7/16/2001,NA,36,1,NA,36,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA
EEB-01,2003-07-16T07:35:00Z,2003-07-16,2003,7,197,EEB-01 7/16/2003,NA,2,1,NA,2,NA,NA,NA,NA,16.7,17,OVERCAST,NA,NA,NA,CALM,NA
EEB-01,2004-07-16T07:30:00Z,2004-07-16,2004,7,198,EEB-01 7/16/2004,NA,NA,1,U,1,TRUE,NA,NA,26.1,17.2,16,RAIN,LIGHT RAIN,NA,NA,CALM,NA
EEB-01,2007-07-16T10:35:00Z,2007-07-16,2007,7,197,EEB-01 7/16/2007,NA,31,10,NA,31,NA,0.75,NA,30.1,23.3,16.9,CLEAR,HEAVY RAIN,NA,NA,CALM,NA
EEB-01,2008-07-16T08:00:00Z,2008-07-16,2008,7,198,EEB-01 7/16/2008,NA,10,10,NA,10,NA,NA,0,29,25,16.9,CLEAR,NA,NA,NA,CALM,NA
EEB-01,2000-07-17T07:40:00Z,2000-07-17,2000,7,199,EEB-01 7/17/2000,NA,16,1,NA,16,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA
EEB-01,2002-07-17T07:30:00Z,2002-07-17,2002,7,198,EEB-01 7/17/2002,NA,14,1,NA,14,NA,NA,NA,NA,NA,13.5,NA,NA,NA,NA,NA,NA
EEB-01,2006-07-17T08:00:00Z,2006-07-17,2006,7,198,EEB-01 7/17/2006,NA,41,10,NA,41,NA,0,NA,22.8,23.3,19,CLEAR,NA,NA,NA,CALM,NA
EEB-01,2009-07-17T07:00:00Z,2009-07-17,2009,7,198,EEB-01 7/17/2009,NA,NA,10,U,10,TRUE,NA,0.02,20,17.1,16.7,OVERCAST,NA,LIGHT RAIN,NA,CALM,NA
EEB-01,2001-07-18T07:45:00Z,2001-07-18,2001,7,199,EEB-01 7/18/2001,NA,38,1,NA,38,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA
EEB-01,2003-07-18T07:35:00Z,2003-07-18,2003,7,199,EEB-01 7/18/2003,NA,4,1,NA,4,NA,NA,NA,NA,20,17,CLEAR,NA,NA,NA,CALM,NA
EEB-01,2005-07-18T07:15:00Z,2005-07-18,2005,7,199,EEB-01 7/18/2005,NA,10,1,NA,10,NA,NA,NA,28.8,21.1,15,OVERCAST,NA,NA,NA,CALM,NA
EEB-01,2007-07-18T07:50:00Z,2007-07-18,2007,7,199,EEB-01 7/18/2007,NA,504,10,NA,504,NA,0,NA,29.4,18.9,15.3,OVERCAST,NA,NA,NA,CALM,NA
EEB-01,2008-07-18T08:00:00Z,2008-07-18,2008,7,200,EEB-01 7/18/2008,NA,NA,10,U,10,TRUE,NA,0,21.9,20.6,19.2,CLEAR,NA,NA,NA,CALM,NA
EEB-01,2000-07-19T13:10:00Z,2000-07-19,2000,7,201,EEB-01 7/19/2000,NA,2,1,NA,2,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA
EEB-01,2002-07-19T09:15:00Z,2002-07-19,2002,7,200,EEB-01 7/19/2002,NA,4,1,NA,4,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA
EEB-01,2004-07-19T07:30:00Z,2004-07-19,2004,7,201,EEB-01 7/19/2004,NA,NA,1,U,1,TRUE,NA,NA,27.1,17.8,17,PARTLY CLOUDY,LIGHT RAIN,NA,NA,NA,NA
EEB-01,2006-07-19T07:45:00Z,2006-07-19,2006,7,200,EEB-01 7/19/2006,NA,10,10,NA,10,NA,0.02,NA,24.2,20,19,CLEAR,LIGHT RAIN,NA,NA,CALM,NA
EEB-01,2007-07-19T09:20:00Z,2007-07-19,2007,7,200,EEB-01 7/19/2007,NA,120,10,NA,120,NA,0.1,NA,24.8,17.8,17.4,OVERCAST,LIGHT RAIN,NA,NA,CALM,NA
EEB-01,2001-07-02T07:40:00Z,2001-07-02,2001,7,183,EEB-01 7/2/2001,NA,2,1,NA,2,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA
EEB-01,2003-07-02T07:35:00Z,2003-07-02,2003,7,183,EEB-01 7/2/2003,NA,NA,1,U,1,TRUE,0,NA,NA,20,18,CLEAR,NA,NA,NA,CALM,NA
EEB-01,2004-07-02T10:05:00Z,2004-07-02,2004,7,184,EEB-01 7/2/2004,NA,NA,1,U,1,TRUE,0,NA,31.6,20,13,CLEAR,LIGHT RAIN,NA,NA,NA,NA
EEB-01,2007-07-02T09:50:00Z,2007-07-02,2007,7,183,EEB-01 7/2/2007,NA,NA,10,U,10,TRUE,0,NA,28.2,18.3,15.9,CLEAR,NA,NA,NA,CALM,NA
EEB-01,2008-07-02T08:00:00Z,2008-07-02,2008,7,184,EEB-01 7/2/2008,NA,10,10,NA,10,NA,NA,0.15,28.2,19.4,14.9,CLEAR,NA,LIGHT RAIN,NA,CALM,NA
EEB-01,2001-07-20T09:10:00Z,2001-07-20,2001,7,201,EEB-01 7/20/2001,NA,66,1,NA,66,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA
EEB-01,2005-07-20T07:25:00Z,2005-07-20,2005,7,201,EEB-01 7/20/2005,NA,97,1,NA,97,NA,NA,NA,28.2,23.3,17,CLEAR,HEAVY RAIN,NA,NA,CALM,NA
EEB-01,2007-07-20T08:00:00Z,2007-07-20,2007,7,201,EEB-01 7/20/2007,NA,52,10,NA,52,NA,0.87,NA,26,17.8,16.3,RAIN,HEAVY RAIN,NA,NA,CALM,NA
EEB-01,2009-07-20T08:35:00Z,2009-07-20,2009,7,201,EEB-01 7/20/2009,NA,10,10,NA,10,NA,NA,0.01,30,19.1,14.1,CLEAR,NA,LIGHT RAIN,NA,CALM,NA
EEB-01,2000-07-21T08:30:00Z,2000-07-21,2000,7,203,EEB-01 7/21/2000,NA,6,1,NA,6,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA
EEB-01,2003-07-21T07:30:00Z,2003-07-21,2003,7,202,EEB-01 7/21/2003,NA,NA,1,U,1,TRUE,NA,NA,NA,18.9,17,CLEAR,NA,NA,NA,NA,NA
EEB-01,2004-07-21T07:30:00Z,2004-07-21,2004,7,203,EEB-01 7/21/2004,NA,149,1,NA,149,NA,NA,NA,24.4,17.8,16,OVERCAST,MEDIUM RAIN,NA,NA,CALM,NA
EEB-01,2006-07-21T08:00:00Z,2006-07-21,2006,7,202,EEB-01 7/21/2006,NA,10,10,NA,10,NA,0,NA,27.1,19.4,18,OVERCAST,NA,NA,NA,CALM,NA
EEB-01,2008-07-21T08:10:00Z,2008-07-21,2008,7,203,EEB-01 7/21/2008,NA,30,10,NA,30,NA,NA,2.04,23.8,21.1,17,OVERCAST,NA,HEAVY RAIN,NA,CALM,NA
EEB-01,2002-07-22T07:50:00Z,2002-07-22,2002,7,203,EEB-01 7/22/2002,NA,2,1,NA,2,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA
EEB-01,2004-07-22T12:15:00Z,2004-07-22,2004,7,204,EEB-01 7/22/2004,NA,NA,1,U,1,TRUE,NA,NA,28.4,21.1,18,PARTLY CLOUDY,MEDIUM RAIN,NA,NA,NA,NA
EEB-01,2005-07-22T08:45:00Z,2005-07-22,2005,7,203,EEB-01 7/22/2005,NA,52,1,NA,52,NA,NA,NA,24.9,25.6,17,CLEAR,LIGHT RAIN,NA,NA,CALM,NA
EEB-01,2009-07-22T08:15:00Z,2009-07-22,2009,7,203,EEB-01 7/22/2009,NA,75,10,NA,75,NA,NA,0.39,25,17.8,15.4,OVERCAST,NA,MEDIUM RAIN,NA,CALM,NA
EEB-01,2001-07-23T15:20:00Z,2001-07-23,2001,7,204,EEB-01 7/23/2001,NA,32,1,NA,32,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA
EEB-01,2003-07-23T07:30:00Z,2003-07-23,2003,7,204,EEB-01 7/23/2003,NA,2,1,NA,2,NA,0.25,NA,NA,20,16,OVERCAST,LIGHT RAIN,NA,NA,CALM,NA
EEB-01,2007-07-23T08:00:00Z,2007-07-23,2007,7,204,EEB-01 7/23/2007,NA,10,10,NA,10,NA,0.05,NA,25,17.8,17.8,OVERCAST,LIGHT RAIN,NA,NA,CALM,NA
EEB-01,2008-07-23T08:50:00Z,2008-07-23,2008,7,205,EEB-01 7/23/2008,NA,NA,10,U,10,TRUE,NA,0.04,23.6,23.3,16.5,CLEAR,NA,LIGHT RAIN,NA,CALM,NA
EEB-01,2000-07-24T07:45:00Z,2000-07-24,2000,7,206,EEB-01 7/24/2000,NA,8,1,NA,8,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA
EEB-01,2002-07-24T09:00:00Z,2002-07-24,2002,7,205,EEB-01 7/24/2002,NA,4,1,NA,4,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA
EEB-01,2006-07-24T09:20:00Z,2006-07-24,2006,7,205,EEB-01 7/24/2006,NA,134,10,NA,134,NA,0.25,NA,27.3,22.2,19,CLEAR,LIGHT RAIN,NA,NA,CALM,NA
EEB-01,2009-07-24T06:40:00Z,2009-07-24,2009,7,205,EEB-01 7/24/2009,NA,20,10,NA,20,NA,NA,2,22,15.2,15.4,RAIN,NA,HEAVY RAIN,NA,ROUGH,NA
EEB-01,2001-07-25T14:40:00Z,2001-07-25,2001,7,206,EEB-01 7/25/2001,NA,16,1,NA,16,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA
EEB-01,2003-07-25T07:35:00Z,2003-07-25,2003,7,206,EEB-01 7/25/2003,NA,4,1,NA,4,NA,0.1,NA,NA,20,16,CLEAR,LIGHT RAIN,NA,NA,CALM,NA
EEB-01,2005-07-25T07:25:00Z,2005-07-25,2005,7,206,EEB-01 7/25/2005,NA,NA,1,U,1,TRUE,NA,NA,29.5,18.9,16,CLEAR,NA,NA,NA,CALM,NA
EEB-01,2006-07-25T11:20:00Z,2006-07-25,2006,7,206,EEB-01 7/25/2006,NA,10,10,NA,10,NA,0,NA,28.9,24.4,19,CLEAR,NA,NA,NA,CALM,NA
EEB-01,2007-07-25T08:00:00Z,2007-07-25,2007,7,206,EEB-01 7/25/2007,NA,NA,10,U,10,TRUE,0.07,NA,28.5,22.8,18,CLEAR,LIGHT RAIN,NA,NA,CALM,NA
EEB-01,2008-07-25T08:20:00Z,2008-07-25,2008,7,207,EEB-01 7/25/2008,NA,NA,10,U,10,TRUE,NA,4.84,28.4,22.3,17.5,CLEAR,NA,MEDIUM RAIN,NA,CALM,NA
EEB-01,2000-07-26T07:40:00Z,2000-07-26,2000,7,208,EEB-01 7/26/2000,NA,6,1,NA,6,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA
EEB-01,2002-07-26T09:30:00Z,2002-07-26,2002,7,207,EEB-01 7/26/2002,NA,2,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEB-01,2004-07-26T07:30:00Z,2004-07-26,2004,7,208,EEB-01 7/26/2004,NA,NA,1,U,1,TRUE,NA,NA,31.7,16.1,16,CLEAR,NA,NA,NA,CALM,NA
EEB-01,2006-07-26T09:30:00Z,2006-07-26,2006,7,207,EEB-01 7/26/2006,NA,NA,10,U,10,TRUE,0,NA,23.6,26,19,CLEAR,NA,NA,NA,CALM,NA
EEB-01,2000-07-27T09:20:00Z,2000-07-27,2000,7,209,EEB-01 7/27/2000,NA,24,1,NA,24,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA
EEB-01,2001-07-27T07:50:00Z,2001-07-27,2001,7,208,EEB-01 7/27/2001,NA,46,1,NA,46,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA
EEB-01,2005-07-27T07:20:00Z,2005-07-27,2005,7,208,EEB-01 7/27/2005,NA,10,1,NA,10,NA,NA,NA,29.9,25,15,CLEAR,NA,NA,NA,CALM,NA
EEB-01,2007-07-27T08:00:00Z,2007-07-27,2007,7,208,EEB-01 7/27/2007,NA,52,10,NA,52,NA,0,NA,29.7,25.6,18.1,CLEAR,NA,NA,NA,CALM,NA
EEB-01,2009-07-27T09:00:00Z,2009-07-27,2009,7,208,EEB-01 7/27/2009,NA,31,10,NA,31,NA,NA,0.14,22,20.3,17.8,OVERCAST,NA,NA,NA,CALM,NA
EEB-01,2003-07-28T07:30:00Z,2003-07-28,2003,7,209,EEB-01 7/28/2003,NA,4,1,NA,4,NA,0,NA,NA,18.3,16,CLEAR,NA,NA,NA,CALM,NA
EEB-01,2004-07-28T07:30:00Z,2004-07-28,2004,7,210,EEB-01 7/28/2004,NA,10,1,NA,10,NA,NA,NA,29.8,15,16,RAIN,MEDIUM RAIN,NA,NA,NA,NA
EEB-01,2006-07-28T10:40:00Z,2006-07-28,2006,7,209,EEB-01 7/28/2006,NA,NA,10,U,10,TRUE,0,NA,27.7,27.8,20,PARTLY CLOUDY,NA,NA,NA,CALM,NA
EEB-01,2008-07-28T07:50:00Z,2008-07-28,2008,7,210,EEB-01 7/28/2008,NA,10,10,NA,10,NA,NA,1.04,29.7,19.2,14,CLEAR,NA,MEDIUM RAIN,NA,CALM,NA
EEB-01,2002-07-29T07:30:00Z,2002-07-29,2002,7,210,EEB-01 7/29/2002,NA,18,1,NA,18,NA,NA,NA,NA,NA,16.5,NA,NA,NA,NA,NA,NA
EEB-01,2005-07-29T07:25:00Z,2005-07-29,2005,7,210,EEB-01 7/29/2005,NA,20,1,NA,20,NA,NA,NA,30,17.2,15,CLEAR,NA,NA,NA,CALM,NA
EEB-01,2009-07-29T07:00:00Z,2009-07-29,2009,7,210,EEB-01 7/29/2009,NA,10,10,NA,10,NA,NA,0,28,21.1,15.7,CLEAR,NA,NA,NA,CALM,NA
EEB-01,2000-07-03T11:40:00Z,2000-07-03,2000,7,185,EEB-01 7/3/2000,NA,560,1,NA,560,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA
EEB-01,2002-07-03T07:30:00Z,2002-07-03,2002,7,184,EEB-01 7/3/2002,NA,68,1,NA,68,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA
EEB-01,2006-07-03T07:45:00Z,2006-07-03,2006,7,184,EEB-01 7/3/2006,NA,41,10,NA,41,NA,0,NA,23.6,20.6,16,CLEAR,NA,NA,NA,CALM,NA
EEB-01,2009-07-03T05:50:00Z,2009-07-03,2009,7,184,EEB-01 7/3/2009,NA,580,10,NA,580,NA,NA,5,10,13.5,14.9,OVERCAST,NA,HEAVY RAIN,NA,CALM,NA
EEB-01,2001-07-30T07:45:00Z,2001-07-30,2001,7,211,EEB-01 7/30/2001,NA,4,1,NA,4,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA
EEB-01,2003-07-30T07:40:00Z,2003-07-30,2003,7,211,EEB-01 7/30/2003,NA,4,1,NA,4,NA,0,NA,NA,17.8,16,CLEAR,NA,NA,NA,CALM,NA
EEB-01,2004-07-30T07:30:00Z,2004-07-30,2004,7,212,EEB-01 7/30/2004,NA,10,1,NA,10,NA,NA,NA,29.6,20.6,16,CLEAR,NA,NA,NA,NA,NA
EEB-01,2007-07-30T08:10:00Z,2007-07-30,2007,7,211,EEB-01 7/30/2007,NA,10,10,NA,10,NA,0.01,NA,25.7,19.4,19,OVERCAST,LIGHT RAIN,NA,NA,CALM,NA
EEB-01,2008-07-30T08:00:00Z,2008-07-30,2008,7,212,EEB-01 7/30/2008,NA,NA,10,U,10,TRUE,NA,0,29.6,22.3,16.8,CLEAR,NA,NA,NA,CALM,NA
EEB-01,2000-07-31T09:20:00Z,2000-07-31,2000,7,213,EEB-01 7/31/2000,NA,44,1,NA,44,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA
EEB-01,2002-07-31T07:30:00Z,2002-07-31,2002,7,212,EEB-01 7/31/2002,NA,160,1,NA,160,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA
EEB-01,2009-07-31T07:00:00Z,2009-07-31,2009,7,212,EEB-01 7/31/2009,NA,10,10,NA,10,NA,NA,0.11,19,20.9,17.7,CLEAR,NA,NA,NA,CALM,NA
EEB-01,2000-07-05T13:30:00Z,2000-07-05,2000,7,187,EEB-01 7/5/2000,NA,32,1,NA,32,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA
EEB-01,2001-07-05T07:40:00Z,2001-07-05,2001,7,186,EEB-01 7/5/2001,NA,14,1,NA,14,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA
EEB-01,2002-07-05T08:00:00Z,2002-07-05,2002,7,186,EEB-01 7/5/2002,NA,2,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEB-01,2005-07-05T07:15:00Z,2005-07-05,2005,7,186,EEB-01 7/5/2005,NA,75,1,NA,75,NA,NA,NA,20.5,17.8,16,CLEAR,NA,NA,NA,CALM,NA
EEB-01,2006-07-05T07:45:00Z,2006-07-05,2006,7,186,EEB-01 7/5/2006,NA,10,10,NA,10,NA,0.05,NA,26.9,22.2,17,CLEAR,LIGHT RAIN,NA,NA,CALM,NA
EEB-01,2007-07-05T07:50:00Z,2007-07-05,2007,7,186,EEB-01 7/5/2007,NA,NA,10,U,10,TRUE,0.37,NA,30.5,16.1,12.9,OVERCAST,MEDIUM RAIN,NA,NA,CALM,NA
EEB-01,2004-07-06T07:25:00Z,2004-07-06,2004,7,188,EEB-01 7/6/2004,NA,NA,1,U,1,TRUE,NA,NA,31.8,17.8,13,PARTLY CLOUDY,LIGHT RAIN,NA,NA,NA,NA
EEB-01,2005-07-06T07:25:00Z,2005-07-06,2005,7,187,EEB-01 7/6/2005,NA,41,1,NA,41,NA,NA,NA,18.8,19.4,17,RAIN,LIGHT RAIN,NA,NA,CALM,NA
EEB-01,2007-07-06T07:50:00Z,2007-07-06,2007,7,187,EEB-01 7/6/2007,NA,10,10,NA,10,NA,0,NA,30.1,17.8,13.3,OVERCAST,NA,NA,NA,CALM,NA
EEB-01,2009-07-06T06:30:00Z,2009-07-06,2009,7,187,EEB-01 7/6/2009,NA,NA,10,U,10,TRUE,NA,0,10,17.1,16.7,CLEAR,NA,LIGHT RAIN,NA,CALM,NA
EEB-01,2000-07-07T07:45:00Z,2000-07-07,2000,7,189,EEB-01 7/7/2000,NA,30,1,NA,30,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA
